name,address,email,website,phone,lat,lon
Спортивный городок «Лужники»,"улица Лужники, дом 24, строение 11",,luzhniki.ru,(495) 780-08-08,37.5453853108821,55.7251596650962
Спортивный комплекс образовательного учреждения,"село Красное, дом 1Б/Н",nou@nika-school.ru,nounika.mskobr.ru,,37.30112678687,55.4149166963076
Спортивный городок «Лужники»,"улица Лужники, дом 24, строение 11",,luzhniki.ru,(495) 780-08-08,37.5447731752548,55.7248115825158
Спортивный городок «Лужники»,"улица Лужники, дом 24, строение 11",,luzhniki.ru,(495) 780-08-08,37.5452425618324,55.7247402463406
Дворовая территория,"город Зеленоград, корпус 1204",gbukrukovo@zelao.mos.ru,gbukrukovo.ru/,(499) 731-77-78,37.1952499778884,55.9987412266973
Комплекс спортивных сооружений,"город Троицк, Центральная улица, дом 15",troitsk@mos.ru,admtroitsk.ru,(495) 840-66-46,37.3041773938484,55.4711387478373
"Парк, озелененная городская территория «Ходынское поле»","Ходынский бульвар, дом 9",park-khodynka@mail.ru,parkhodynka.ru/,(903) 597-53-19,37.5317482612603,55.7872182192324
"Парк, озелененная городская территория «Ходынское поле»","Ходынский бульвар, дом 9",park-khodynka@mail.ru,parkhodynka.ru/,(903) 597-53-19,37.5314170318835,55.7871769157926
Дворец тенниса «ЦСКА»,"Ленинградский проспект, дом 39, строение 12",brd@cska.ru,cska.ru,(495) 613-79-01,37.539215168331,55.7940119351918
Дворец тенниса «ЦСКА»,"Ленинградский проспект, дом 39, строение 12",brd@cska.ru,cska.ru,(495) 613-79-01,37.5390003989269,55.7941046214431
Дворец тенниса «ЦСКА»,"Ленинградский проспект, дом 39, строение 12",brd@cska.ru,cska.ru,(495) 613-79-01,37.5369303558195,55.7922823977735
"Парк, озелененная городская территория «Красная Пахра»","поселение Краснопахорское, село Былово, дом 1",krasnopahorsckoe@yandex.ru,krasnaya-pahra.ru/,(495) 850-81-43,37.2582516382774,55.4394765076196
"Парк, озелененная городская территория «Красная Пахра»","поселение Краснопахорское, село Былово, дом 1",krasnopahorsckoe@yandex.ru,krasnaya-pahra.ru/,(495) 850-81-43,37.259153562645,55.4386882949928
"Парк, озелененная городская территория «Парк у прудов «Радуга»","Вешняковская улица, дом 16",ppkio@mail.ru,www.perovskiy-park.ru/,(495) 309-53-42,37.8275612645283,55.7318547081988
Спортивно-оздоровительный комплекс «Звезда»,"Большая Филёвская улица, дом 20",info@sportcosmos.ru,www.sportcosmos.ru/sok-zvezda,(495) 120-51-20,37.4969763136111,55.7493738691345
Спортивно-оздоровительный комплекс «Звезда»,"Большая Филёвская улица, дом 20",info@sportcosmos.ru,www.sportcosmos.ru/sok-zvezda,(495) 120-51-20,37.4972108153474,55.7494554640307
Спортивно-оздоровительный комплекс «Звезда»,"Большая Филёвская улица, дом 20",info@sportcosmos.ru,www.sportcosmos.ru/sok-zvezda,(495) 120-51-20,37.497155558197,55.7491325664855
Спортивно-оздоровительный комплекс «Звезда»,"Большая Филёвская улица, дом 20",info@sportcosmos.ru,www.sportcosmos.ru/sok-zvezda,(495) 120-51-20,37.4974440625006,55.7491836184547
Спортивный комплекс «Лаун-теннис»,"улица Паустовского, дом 4А",mso@mos.sport,mos.sport/,(495) 681-01-48,37.5365836598999,55.601736452591
Спортивный комплекс образовательного учреждения,"микрорайон Северное Чертаново, корпус 810",1158@edu.mos.ru,sch1158.mskobr.ru,(495) 319-34-50,37.5961536936204,55.6339131730825
Парк по Ангарской улице,"Ангарская улица, дом 53, корпус 1",Liapark@ya.ru,liapark.ru/park-angarskie-prudy,(499) 908-35-00,37.5278127478547,55.8760528947961
Национальный теннисный центр им. Хуана Антонио Самаранча,"Ленинградское шоссе, владение 45",ntc-moscow@russport.ru,ntc-moscow.ru/,(499) 283-91-19,37.4711430225231,55.84525350788
Дворец спорта «Лужники»,"улица Лужники, дом 24, строение 2",,luzhniki.ru,(499) 246-51-49,37.5486119199658,55.7204487523833
Дворец спорта «Лужники»,"улица Лужники, дом 24, строение 2",,luzhniki.ru,(499) 246-51-49,37.5483159315102,55.7203970609312
Дворец спорта «Лужники»,"улица Лужники, дом 24, строение 2",,luzhniki.ru,(499) 246-51-49,37.5481281768791,55.7207509853957
Дворец спорта «Лужники»,"улица Лужники, дом 24, строение 2",,luzhniki.ru,(499) 246-51-49,37.547741938781,55.7205704897247
Дворец спорта «Лужники»,"улица Лужники, дом 24, строение 2",,luzhniki.ru,(499) 246-51-49,37.5478948246938,55.7208862263345
Дворец спорта «Лужники»,"улица Лужники, дом 24, строение 2",,luzhniki.ru,(499) 246-51-49,37.5479967486374,55.7204451705145
Дворец спорта «Лужники»,"улица Лужники, дом 24, строение 2",,luzhniki.ru,(499) 246-51-49,37.5506494533531,55.7224645371893
Спортивный городок «Лужники»,"улица Лужники, дом 24, строение 11",,luzhniki.ru,(495) 780-08-08,37.5453236200748,55.7233508590734
Дворец спорта «Лужники»,"улица Лужники, дом 24, строение 2",,luzhniki.ru,(499) 246-51-49,37.5508452546112,55.7225774049396
Спортивный городок «Лужники»,"улица Лужники, дом 24, строение 11",,luzhniki.ru,(495) 780-08-08,37.5455998876033,55.7235501804145
Спортивный городок «Лужники»,"улица Лужники, дом 24, строение 11",,luzhniki.ru,(495) 780-08-08,37.5457421315603,55.7236529466981
Спортивный городок «Лужники»,"улица Лужники, дом 24, строение 11",,luzhniki.ru,(495) 780-08-08,37.5454523661075,55.7234526243674
Плоскостное спортивное сооружение,"деревня Белоусово, Московская улица, дом 6",novofedorovskoe@bk.ru,новофедоровское.рф/,(495) 842-03-03,36.9993531779098,55.4070579519941
Дворовая территория,"посёлок Коммунарка, Бачуринская улица, дом 22, корпус 2",sosenskoe@mos.ru,sosenskoe-omsu.ru/,(495) 817-89-59,37.4787033512819,55.5783229049907
Дворовая территория,"посёлок Коммунарка, Бачуринская улица, дом 22, корпус 1",sosenskoe@mos.ru,sosenskoe-omsu.ru/,(495) 817-89-59,37.4810776835365,55.5765845173495
Фитнес-клуб «Вита-спорт»,"Живописная улица, дом 21, корпус 2",,vitaclub.ru,(495) 032-36-36,37.4485187251649,55.7909345416986
Московский Гольф Клуб в Крылатском,"Островная улица, дом 2",krylatskoe.golf@yandex.ru,,(495) 234-74-51,37.4594158902883,55.7617838960126
Горнолыжный комплекс «Лата Трэк»,"Крылатская улица, дом 1",reception@lata-track.ru,www.spusk.ru,(495) 780-22-77,37.4265043007366,55.7506087757439
Спортивный комлекс «Связист»,"Большая Тихоновская улица, дом 5",gu_sokolniki@rambler.ru,tennis-play.com/tennis-courts/sportivnyyi_kompleks_svyazist_stadion,(499) 268-48-91,37.6884542256146,55.8076487536442
Спортивный комлекс «Связист»,"Большая Тихоновская улица, дом 5",gu_sokolniki@rambler.ru,tennis-play.com/tennis-courts/sportivnyyi_kompleks_svyazist_stadion,(499) 268-48-91,37.6882235998732,55.8076509459665
Физкультурно-оздоровительный комплекс «Южное Бутово»,"улица Поляны, дом 35",yuzhnoebutovofok@mgfso.ru,mgfso.mossport.ru/object,(495) 716-40-27,37.5503746149029,55.550939425855
Спортивный комплекс «Кировский»,"улица Пришвина, дом 20",mso@mos.sport,mos.sport/,(495) 681-01-48,37.6014457214456,55.8867228963276
Физкультурно-оздоровительный комплекс «Московская Академия тенниса»,"проспект Вернадского, дом 97, корпус 2",,,(499) 431-66-16,37.4924577361068,55.6684003724608
Национальный теннисный центр им. Хуана Антонио Самаранча,"Ленинградское шоссе, владение 45",ntc-moscow@russport.ru,ntc-moscow.ru/,(499) 283-91-19,37.4715151415588,55.8458010266552
Частная спортивная площадка,"Химкинский бульвар, дом 16",info@merkury.biz,skhodnenskay-1.ru/,(495) 643-12-23,37.4441380693321,55.8533728280246
Дворовая территория,"улица Рогова, дом 1, строение 1",shukino-uprava@mos.ru,schukino.mos.ru,(499) 194-36-51,37.4639942956315,55.7943852236619
Дворовая территория,"улица Рогова, дом 1, строение 1",shukino-uprava@mos.ru,schukino.mos.ru,(499) 194-36-51,37.464461,55.794423
Дворовая территория,"Измайловский проспект, дом 73А",izmaylovo@vao.mos.ru,izmaylowo.mos.ru/,,37.792564,55.789385
Дворовая территория,"Измайловский проспект, дом 73А",izmaylovo@vao.mos.ru,izmaylowo.mos.ru/,,37.792564,55.789385
Дворовая территория,"Озёрная улица, дом 32, корпус 2",ochakovo-Uprava@mos.ru,ochakovo.mos.ru/,(495) 437-99-27,37.4501022687867,55.6753953129011
Дворовая территория,"Нагатинская набережная, дом 44, корпус 1",sonzt@mos.ru,nagatinsky-zaton.mos.ru,(499) 614-76-21,37.6770107913689,55.6844083625201
Спортивный комплекс высшего учебного заведения трех зальный корпус «Московский государственный университет имени Михаила Васильевича Ломоносова»,"Ленинские Горы, дом 1, строение 37",,sportmsu.ru/sk_3z,(495) 939-55-71,37.5383621811959,55.7003430576567
Спортивный комплекс высшего учебного заведения «Московский государственный институт международных отношений»,"проспект Вернадского, дом 76, корпус Е, строение 2",fisvos@yandex.ru,mgimo.ru,(495) 234-84-02,37.4833290025069,55.6725459594379
Спортивный комплекс высшего учебного заведения «Московский государственный институт международных отношений»,"проспект Вернадского, дом 76, корпус Е, строение 2",fisvos@yandex.ru,mgimo.ru,(495) 234-84-02,37.483546261437,55.6721123901997
Спортивный комплекс высшего учебного заведения «Московский институт электронной техники»,"город Зеленоград, корпус 901",skmiet@mail.ru,miet.ru,(499) 720-85-51,37.2098810474581,55.9849054267785
Парк «Никулино»,"проспект Вернадского, дом 86Д",tender@zao.mos.ru,zao.mos.ru/,(495) 957-99-77,37.478802845363,55.6516879565795
"Парк, озелененная городская территория «Парк 850-летия»","Поречная улица, дом 13, корпус 1",park850@mail.ru,parkseason.ru/parki-moskvi/park-850-letiya-moskvy/,(495) 657-45-05,37.7795132496741,55.6554770581867
"Парк, озелененная городская территория «Парк 850-летия»","Поречная улица, дом 13, корпус 1",park850@mail.ru,parkseason.ru/parki-moskvi/park-850-letiya-moskvy/,(495) 657-45-05,37.7793604284585,55.6554605449101
"Парк, озелененная городская территория «Парк 850-летия»","Поречная улица, дом 13, корпус 1",park850@mail.ru,parkseason.ru/parki-moskvi/park-850-letiya-moskvy/,(495) 657-45-05,37.7503291837156,55.642939081292
"Парк, озелененная городская территория «Парк 850-летия»","Поречная улица, дом 13, корпус 1",park850@mail.ru,parkseason.ru/parki-moskvi/park-850-letiya-moskvy/,(495) 657-45-05,37.7794526091993,55.6562647108255
"Парк, озелененная городская территория «Парк 850-летия»","Поречная улица, дом 13, корпус 1",park850@mail.ru,parkseason.ru/parki-moskvi/park-850-letiya-moskvy/,(495) 657-45-05,37.7500126830518,55.6429117761883
